"","X","number","note_book","Site","Genus_species","datetime2","DEP","BT","TC_interp","TC","AT","TA_interp","TA1m","wt","svl","diff_TC","diff_TA","species","site","region"
"362",6341,20945,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-09-19 15:08:00",0,36.6,35.25,35.3929185624053,28.4,28.76,29.2622111708745,5.8,62,1.4,-0.4,"M_suborbitalis","KLA","Africa"
"363",2225,18520,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-02 11:22:00",0,36.8,35.21,35.2279225830897,33.1,33.33,33.0992039256777,4.3,58,1.6,-0.2,"M_suborbitalis","KLA","Africa"
"364",2284,18608,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLA","Meroles suborbitalis","1970-04-04 11:05:00",0,37.4,35.83,35.7597354087509,30.5,34.57,34.5055667594592,4.5,61,1.6,-4.1,"M_suborbitalis","KLA","Africa"
"365",5213,20390,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLA","Meroles suborbitalis","1970-08-03 14:43:00",0,33.3,31.7,30.6985485826181,12.6,14.42,14.3553730595025,4.7,61,1.6,-1.8,"M_suborbitalis","KLA","Africa"
"366",6408,21009,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-09-22 09:55:00",0,36.9,35.28,35.2848584913391,28.6,30.1,30.4898808155986,5.4,62,1.6,-1.5,"M_suborbitalis","KLA","Africa"
"367",2258,18589,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-03 10:59:00",0,35.9,34.13,34.1688540340701,30.1,33.23,33.2805610793571,3,54,1.8,-3.1,"M_suborbitalis","KLA","Africa"
"368",2259,18588,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-03 10:54:00",0,35.8,33.91,34.1688540340701,29.6,33,33.2805610793571,3.5,56,1.9,-3.4,"M_suborbitalis","KLA","Africa"
"369",2255,18592,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLA","Meroles suborbitalis","1970-04-03 11:29:00",0,36.7,34.66,34.1688540340701,30.8,33.55,33.2805610793571,3,53,2,-2.7,"M_suborbitalis","KLA","Africa"
"370",2292,18623,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLA","Meroles suborbitalis","1970-04-04 11:38:00",0,38.3,36.28,36.5786021944324,31,35.03,35.3354903256293,3.3,54,2,-4,"M_suborbitalis","KLA","Africa"
"371",24,15780,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLA","Meroles suborbitalis","1970-01-01 16:30:00",0,37,34.77,34.2541826130375,32.8,31.8,31.2579686346162,NA,39,2.2,1,"M_suborbitalis","KLA","Africa"
"372",2222,18540,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-02 11:15:00",0,37.4,35.22,35.2279225830897,33.9,33.26,33.0992039256777,3.5,57,2.2,0.6,"M_suborbitalis","KLA","Africa"
"373",2249,18577,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-03 09:16:00",0,33.9,31.68,31.6984300278666,26.2,26.53,25.1056048286767,3.5,50,2.2,-0.3,"M_suborbitalis","KLA","Africa"
"374",2256,18584,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-03 10:30:00",0,35.2,32.9,34.1688540340701,29,31.86,33.2805610793571,4,57,2.3,-2.9,"M_suborbitalis","KLA","Africa"
"375",2217,18497,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-02 09:35:00",0,36.5,34.07,35.0886003504234,29.4,30.39,30.9798043988759,3,53,2.4,-1,"M_suborbitalis","KLA","Africa"
"376",2261,18595,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLA","Meroles suborbitalis","1970-04-03 11:41:00",0,37.4,34.86,35.1769141211521,31,33.66,33.8384256321586,3.5,55,2.5,-2.7,"M_suborbitalis","KLA","Africa"
"377",6390,20998,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-09-21 15:53:00",0,37.9,35.44,35.3598571890822,34,34.51,34.4007754049035,4.1,58,2.5,-0.5,"M_suborbitalis","KLA","Africa"
"378",53,15831,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-01-02 16:16:00",0,37.6,35.05,35.054222984956,32.5,33.21,33.4843617471573,NA,61,2.6,-0.7,"M_suborbitalis","KLA","Africa"
"379",2248,18578,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-03 09:24:00",0,34.3,31.67,31.6984300278666,26.6,27.24,25.1056048286767,2.7,51,2.6,-0.6,"M_suborbitalis","KLA","Africa"
"380",693,16390,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLA","Meroles suborbitalis","1970-01-29 08:20:00",0,38,35.06,35.0240085435345,27.6,29.86,28.7386239319958,4,59,2.9,-2.3,"M_suborbitalis","KLA","Africa"
"381",2253,18555,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-03 09:47:00",0,34.6,31.64,31.6240236632291,28.4,29.29,30.4465275172237,3.7,59,3,-0.9,"M_suborbitalis","KLA","Africa"
"382",3098,19232,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLA","Meroles suborbitalis","1970-05-07 14:45:00",0,34.1,31.09,29.8183475808368,20.8,21.59,21.4287135376988,5,62,3,-0.8,"M_suborbitalis","KLA","Africa"
"383",18,15781,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLA","Meroles suborbitalis","1970-01-01 16:34:00",0,37.8,34.7,34.2541826130375,32.7,31.73,31.2579686346162,NA,43,3.1,1,"M_suborbitalis","KLA","Africa"
"384",27,15809,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-01-01 17:58:00",0,31.6,28.32,28.1102745205377,31.6,28.91,28.828979423145,NA,63,3.3,2.7,"M_suborbitalis","KLA","Africa"
"385",726,16523,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-01-30 10:30:00",0,38.6,35.29,35.3262905898262,34,32.74,34.1253463189968,2,46,3.3,1.3,"M_suborbitalis","KLA","Africa"
"386",3099,19233,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLA","Meroles suborbitalis","1970-05-07 14:50:00",0,34,30.67,29.8183475808368,21.3,21.53,21.4287135376988,4.7,58,3.3,-0.2,"M_suborbitalis","KLA","Africa"
"387",17,15801,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-01-01 17:04:00",0,37.2,33.84,34.2541826130375,32.2,31.1,31.2579686346162,NA,35,3.4,1.1,"M_suborbitalis","KLA","Africa"
"388",725,16521,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-01-30 09:36:00",0,38.7,35.33,35.2513048822685,31.4,30.72,31.3619681040722,2,45,3.4,0.7,"M_suborbitalis","KLA","Africa"
"389",15,15751,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLA","Meroles suborbitalis","1970-01-01 14:55:00",0,38.4,34.92,34.9151920943013,32.6,32.48,32.4703759390535,NA,39,3.5,0.1,"M_suborbitalis","KLA","Africa"
"390",21,15798,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLA","Meroles suborbitalis","1970-01-01 16:48:00",0,38.2,34.46,34.2541826130375,32.4,31.48,31.2579686346162,NA,44,3.7,0.9,"M_suborbitalis","KLA","Africa"
"391",2250,18559,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-03 10:15:00",0,36.2,32.26,31.6240236632291,29,31.16,30.4465275172237,3,55,3.9,-2.2,"M_suborbitalis","KLA","Africa"
"392",4468,20021,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLA","Meroles suborbitalis","1970-07-03 15:00:00",0,34.7,30.82,30.8194028831559,23.6,24.24,24.2419803004206,5.7,60,3.9,-0.6,"M_suborbitalis","KLA","Africa"
"393",16,15795,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLA","Meroles suborbitalis","1970-01-01 15:49:00",0,39.2,35.22,35.2873951269209,34.6,32.37,32.3442632224701,NA,37,4,2.2,"M_suborbitalis","KLA","Africa"
"394",19,15800,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-01-01 17:00:00",0,38.2,34.25,34.2541826130375,33.2,31.26,31.2579686346162,NA,33,4,1.9,"M_suborbitalis","KLA","Africa"
"395",2233,18552,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-02 18:10:00",0,31.8,27.74,27.8657067635138,31.7,28.8,28.8340816019124,5,59,4.1,2.9,"M_suborbitalis","KLA","Africa"
"396",2251,18560,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-03 10:19:00",0,36.8,32.43,31.6240236632291,29.1,31.34,30.4465275172237,4.2,56,4.4,-2.2,"M_suborbitalis","KLA","Africa"
"397",2223,18508,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-02 10:30:00",0,39.8,35.16,35.2279225830897,31.8,32.04,33.0992039256777,4,61,4.6,-0.2,"M_suborbitalis","KLA","Africa"
"398",3097,19234,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLA","Meroles suborbitalis","1970-05-07 15:02:00",0,34.3,29.62,29.8183475808368,21.5,21.35,21.4287135376988,4.5,58,4.7,0.1,"M_suborbitalis","KLA","Africa"
"399",4440,19965,"MISSING","KLA","Meroles suborbitalis","1970-07-02 11:48:00",0,35,30.31,34.2129570734678,18.1,21.09,21.3195711401229,4.7,62,4.7,-3,"M_suborbitalis","KLA","Africa"
"400",2252,18557,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-03 10:00:00",0,36.4,31.62,31.6240236632291,28.3,30.45,30.4465275172237,4.5,58,4.8,-2.1,"M_suborbitalis","KLA","Africa"
"401",2254,18556,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-03 09:54:00",0,36.4,31.63,31.6240236632291,28.5,29.91,30.4465275172237,3.7,57,4.8,-1.4,"M_suborbitalis","KLA","Africa"
"402",2232,18562,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-02 17:58:00",0,33.1,28.04,27.8657067635138,32.3,28.89,28.8340816019124,4,59,5.1,3.4,"M_suborbitalis","KLA","Africa"
"403",2257,18586,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-04-03 10:45:00",0,38.8,33.53,34.1688540340701,29.2,32.57,33.2805610793571,2.5,47,5.3,-3.4,"M_suborbitalis","KLA","Africa"
"404",736,16557,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-01-30 18:57:00",0,37.3,31.18,30.9607459469299,35.3,32.39,32.2818306023454,1.2,44,6.1,2.9,"M_suborbitalis","KLA","Africa"
"405",735,16527,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-01-30 18:47:00",0,38.3,31.92,30.9607459469299,35.1,32.73,32.2818306023454,1,44,6.4,2.4,"M_suborbitalis","KLA","Africa"
"406",734,16556,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-01-30 18:50:00",0,38.5,31.7,30.9607459469299,35.2,32.63,32.2818306023454,5,65,6.8,2.6,"M_suborbitalis","KLA","Africa"
"407",22,15804,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-01-01 17:22:00",0,39,32,34.2541826130375,32.2,30.37,31.2579686346162,NA,36,7,1.8,"M_suborbitalis","KLA","Africa"
"408",26,15807,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-01-01 17:52:00",0,36.4,28.93,28.1102745205377,32.2,29.15,28.828979423145,NA,36,7.5,3.1,"M_suborbitalis","KLA","Africa"
"409",29,15792,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLA","Meroles suborbitalis","1970-01-01 18:40:00",0,34,25.82,24.6719892937478,30.2,27.73,27.1748919288919,NA,39,8.2,2.5,"M_suborbitalis","KLA","Africa"
"410",710,16470,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLA","Meroles suborbitalis","1970-01-29 18:40:00",0,39,30.69,29.1062369804824,35.7,30.13,29.7392317668121,2.2,49,8.3,5.6,"M_suborbitalis","KLA","Africa"
"411",25,15789,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLA","Meroles suborbitalis","1970-01-01 17:55:00",0,37,28.62,28.1102745205377,31.5,29.03,28.828979423145,NA,36,8.4,2.5,"M_suborbitalis","KLA","Africa"
"412",28,15790,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLA","Meroles suborbitalis","1970-01-01 18:17:00",0,35.7,27.14,28.1102745205377,30.6,28.36,28.828979423145,NA,58,8.6,2.2,"M_suborbitalis","KLA","Africa"
"413",1048,17251,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLA","Meroles suborbitalis","1970-02-12 18:50:00",0,36.6,27.24,26.8685387515965,35.2,29.08,28.9017517939341,2.7,51,9.4,6.1,"M_suborbitalis","KLA","Africa"
"414",1049,17207,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLA","Meroles suborbitalis","1970-02-12 18:47:00",0,37.5,27.35,26.8685387515965,35,29.14,28.9017517939341,2.5,48,10.1,5.9,"M_suborbitalis","KLA","Africa"
"415",5293,20432,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-08-06 11:22:00",0,20.5,34.88,35.0569630623125,17.6,22.49,22.1735362429536,6.3,68,-14.4,-4.9,"M_suborbitalis","KLL","Africa"
"416",3148,19282,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-10 14:04:00",0,29.9,34.9,34.8852715379415,19.5,20.76,20.7884595334401,0.7,34,-5,-1.3,"M_suborbitalis","KLL","Africa"
"417",6142,20831,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-09-10 12:12:00",0,30.2,34.51,34.3996845117434,15.5,18.29,18.1763490193047,3.8,53,-4.3,-2.8,"M_suborbitalis","KLL","Africa"
"418",4520,20062,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-07-05 12:08:00",0,31.6,34.96,34.9639193285751,21,24.1,23.93003732662,4.7,61,-3.4,-3.1,"M_suborbitalis","KLL","Africa"
"419",4521,20063,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-07-05 12:27:00",0,31.8,34.95,34.9639193285751,21.2,24.49,23.93003732662,4.7,59,-3.2,-3.3,"M_suborbitalis","KLL","Africa"
"420",3189,19291,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-11 10:40:00",0,31,34.05,35.4701935050249,17.8,21.18,22.4580422076472,4.2,52,-3,-3.4,"M_suborbitalis","KLL","Africa"
"421",3157,19275,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-05-10 14:50:00",0,32.4,35.07,35.1104797447034,19.5,20.49,20.4303498443422,3,53,-2.7,-1,"M_suborbitalis","KLL","Africa"
"422",6146,20836,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-09-10 12:53:00",0,32.2,34.88,34.9410086645483,16.3,18.68,18.751776417185,2,42,-2.7,-2.4,"M_suborbitalis","KLL","Africa"
"423",6145,20834,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-09-10 12:30:00",0,32.2,34.67,34.9410086645483,15,18.46,18.751776417185,4.6,57,-2.5,-3.5,"M_suborbitalis","KLL","Africa"
"424",3188,19292,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-11 10:55:00",0,32.7,35.12,35.4701935050249,17.7,22.14,22.4580422076472,4.5,56,-2.4,-4.4,"M_suborbitalis","KLL","Africa"
"425",4497,20050,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-07-04 12:40:00",0,33.3,35.05,35.3915013723398,19.7,22.67,22.8833100343969,4.3,59,-1.8,-3,"M_suborbitalis","KLL","Africa"
"426",4527,20066,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-07-05 14:46:00",0,32,33.57,33.0569697453006,25.2,25.61,25.6114438802602,3.5,57,-1.6,-0.4,"M_suborbitalis","KLL","Africa"
"427",829,16794,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-02-04 10:55:00",0,30.4,31.82,32.023656282131,26.5,24.25,24.3382259702511,1,37,-1.4,2.2,"M_suborbitalis","KLL","Africa"
"428",4495,20032,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-07-04 12:40:00",0,33.6,35.05,35.3915013723398,21.8,22.67,22.8833100343969,5.5,62,-1.4,-0.9,"M_suborbitalis","KLL","Africa"
"429",5298,20446,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-08-06 14:04:00",0,33.9,35.28,35.3084322469231,22.4,24.09,24.0811090141481,3.3,54,-1.4,-1.7,"M_suborbitalis","KLL","Africa"
"430",5305,20450,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-08-06 14:35:00",0,33.7,35.06,34.885126469553,22,24.2,24.2891686146402,5,63,-1.4,-2.2,"M_suborbitalis","KLL","Africa"
"431",4490,19998,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-07-04 11:39:00",0,33.2,34.54,34.3747317208455,20.2,22.09,22.2423056268633,5.3,60,-1.3,-1.9,"M_suborbitalis","KLL","Africa"
"432",6143,20833,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-09-10 12:26:00",0,33.3,34.63,34.3996845117434,15.2,18.43,18.1763490193047,3.5,51,-1.3,-3.2,"M_suborbitalis","KLL","Africa"
"433",3194,19356,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-05-11 14:02:00",0,33.8,35.02,35.0554655478329,24.7,23.32,23.3233252115938,4,59,-1.2,1.4,"M_suborbitalis","KLL","Africa"
"434",5270,20427,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-08-05 12:52:00",0,33.7,34.93,34.8526042970818,24.8,25.97,25.9752018950328,3,53,-1.2,-1.2,"M_suborbitalis","KLL","Africa"
"435",830,16756,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-02-04 11:58:00",0,31.3,32.38,32.3964780345874,28.2,25.47,25.5085155825826,5,59,-1.1,2.7,"M_suborbitalis","KLL","Africa"
"436",3187,19314,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-11 11:20:00",0,34.1,35.22,35.4701935050249,19.2,22.68,22.4580422076472,4.5,58,-1.1,-3.5,"M_suborbitalis","KLL","Africa"
"437",1683,18079,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-03-11 10:45:00",0,34.6,35.46,35.5775994333328,32.4,33.69,34.2470984624299,2.7,48,-0.9,-1.3,"M_suborbitalis","KLL","Africa"
